"","X","FISHSET_ID","SET_NO","TRIP","DATE_TIME3","SOAKMINP3P1","DEPTH","LATITUDE","LONGITUDE","YEAR","STATION","STRATUM_ID","NAFAREA_ID","Vess_fact","NUM_HOOK_HAUL","total_other_species","total_target_species","avg_weight"
"3348",3348,100245600,43,"J14-0226A","2014-07-03 15:48:00",576,462.5,43.71933,-52.38183,2014,211,"3","3OE",70,963,74,11,22.5454545454545
"3349",3349,100245601,44,"J14-0226A","2014-07-03 18:46:00",701,427,43.71717,-52.21417,2014,231,"3","3OE",70,963,111,6,16.3333333333333
"3350",3350,100245602,45,"J14-0226A","2014-07-03 21:20:00",785,487.5,43.59383,-52.12417,2014,229,"3","3OE",70,963,254,4,18.75
"3351",3351,100245603,46,"J14-0226A","2014-07-04 00:03:00",908,596.75,43.5665,-52.071,2014,214,"3","3OE",70,963,78,11,22.6363636363636
"3352",3352,100245604,47,"J14-0226A","2014-07-04 19:51:00",589,69,44.11417,-50.75583,2014,203,"2","3NC",70,963,40,12,33
"3353",3353,100245605,48,"J14-0226A","2014-07-04 17:41:00",402,65,44.10717,-50.64183,2014,202,"2","3NC",70,963,20,1,10
"3354",3354,100245606,49,"J14-0226A","2014-07-04 16:03:00",284,67,44.13317,-50.59083,2014,207,"3","3NC",70,963,31,0,NA
"3355",3355,100245607,50,"J14-0226A","2014-07-05 18:42:00",874,56.5,44.4485,-50.24767,2014,212,"3","3NC",70,963,81,10,23.9
"3356",3356,100245608,51,"J14-0226A","2014-07-05 17:01:00",751,57.5,44.4825,-50.2475,2014,230,"3","3NC",70,963,120,10,30.1
"3357",3357,100245611,54,"J14-0226A","2014-07-05 11:45:00",332,58.75,44.612,-50.315,2014,213,"3","3NC",70,963,53,14,24.3571428571429
"3358",3358,100245619,62,"J14-0226A","2014-07-07 10:35:00",391,81,43.95133,-51.30967,2014,209,"3","3OE",70,963,76,0,NA
"3359",3359,100245620,63,"J14-0226A","2014-07-07 12:24:00",472,76,43.901,-51.30717,2014,219,"3","3OE",70,963,222,0,NA
"3360",3360,100245621,64,"J14-0226A","2014-07-07 15:03:00",540,76.5,43.71533,-51.24617,2014,221,"1","3OE",70,963,43,0,NA
"3361",3361,100245622,65,"J14-0226A","2014-07-07 17:14:00",645,81,43.74317,-51.40483,2014,223,"2","3OE",70,963,52,0,NA
"3362",3362,100248438,1,"J14-0300A","2014-06-14 15:10:00",409,435.5,44.89117,-56.7245,2014,75,"2","4VC",74,1000,10,5,17.4
"3363",3363,100248439,2,"J14-0300A","2014-06-14 17:50:00",483,410,44.99767,-56.60617,2014,192,"1","4VC",74,1000,20,3,22.6666666666667
"3364",3364,100248440,3,"J14-0300A","2014-06-14 19:25:00",556,409.5,45.03867,-56.58267,2014,94,"2","4VC",74,1000,16,7,36.2857142857143
"3365",3365,100248441,4,"J14-0300A","2014-06-14 20:31:00",613,410.5,45.0365,-56.60683,2014,143,"3","4VC",74,1000,12,4,26
"3366",3366,100248442,5,"J14-0300A","2014-06-15 15:15:00",363,170.5,44.9275,-56.00533,2014,235,"3","3PS",74,1000,10,17,10.1764705882353
"3367",3367,100248443,6,"J14-0300A","2014-06-15 16:21:00",419,159,44.93,-55.98133,2014,196,"3","3PS",74,1000,0,5,10.8
"3368",3368,100248444,7,"J14-0300A","2014-06-15 17:40:00",476,144,44.9335,-55.922,2014,171,"3","3PS",74,1000,12,7,9.14285714285714
"3369",3369,100248445,8,"J14-0300A","2014-06-16 15:15:00",360,100,45.31817,-55.5225,2014,194,"2","3PS",74,1000,4,3,24.6666666666667
"3370",3370,100248446,9,"J14-0300A","2014-06-16 16:30:00",390,166,45.34017,-55.43,2014,193,"2","3PS",74,1000,8,4,18
"3371",3371,100248447,10,"J14-0300A","2014-06-17 15:46:00",360,473.5,44.583,-53.94533,2014,210,"3","3OC",74,1000,19,8,9.875
"3372",3372,100248448,11,"J14-0300A","2014-06-17 18:30:00",422,105,44.67,-53.68167,2014,208,"3","3OC",74,1000,19,17,16.1176470588235
"3373",3373,100248449,12,"J14-0300A","2014-06-17 20:05:00",464,100,44.78883,-53.654,2014,227,"3","3OC",74,1000,77,18,23.3888888888889
"3374",3374,100248450,13,"J14-0300A","2014-06-17 21:30:00",530,99,44.76283,-53.64767,2014,228,"3","3OC",74,1000,155,16,26
"3375",3375,100248618,1,"J14-0300B","2014-07-08 14:10:00",366,158,44.81933,-58.80933,2014,175,"3","4VC",74,1000,10,0,NA
"3376",3376,100248619,2,"J14-0300B","2014-07-08 16:40:00",420,142,44.74517,-58.55967,2014,149,"3","4VC",74,1000,14,0,NA
"3377",3377,100248620,3,"J14-0300B","2014-07-08 18:00:00",414,54,44.6195,-58.421,2014,70,"1","4VC",74,1000,6,0,NA
"3378",3378,100248621,4,"J14-0300B","2014-07-08 19:30:00",474,56,44.64517,-58.36417,2014,103,"1","4VC",74,1000,10,0,NA
"3379",3379,100248642,25,"J14-0300B","2014-07-13 18:00:00",460,352,44.30617,-57.58783,2014,98,"2","4VC",74,1000,0,41,10.5121951219512
"3380",3380,100248644,27,"J14-0300B","2014-07-13 23:45:00",670,194.5,44.2705,-57.8755,2014,176,"3","4VC",74,1000,0,29,12.8275862068966
"3381",3381,100248650,33,"J14-0300B","2014-07-14 23:00:00",638,328,44.24067,-58.06383,2014,160,"3","4VC",74,1000,11,28,9.17857142857143
"3382",3382,100248651,34,"J14-0300B","2014-07-15 00:40:00",686,93,44.2535,-58.21333,2014,168,"3","4VC",74,1000,21,60,11.35
"3383",3383,100248652,35,"J14-0300B","2014-07-15 17:45:00",377,328,44.0885,-58.43667,2014,138,"3","4VC",74,1000,10,7,8
"3384",3384,100248653,36,"J14-0300B","2014-07-15 20:00:00",450,374.5,43.99217,-58.56033,2014,130,"3","4VC",74,1000,29,5,8.8
"3385",3385,100248654,37,"J14-0300B","2014-07-15 22:15:00",495,113,44.31483,-58.45833,2014,84,"2","4VC",74,1000,19,0,NA
"3386",3386,100248655,38,"J14-0300B","2014-07-16 16:05:00",376,306,44.18417,-59.07067,2014,129,"3","4VC",74,1000,10,9,17.2222222222222
"3387",3387,100248656,39,"J14-0300B","2014-07-16 18:20:00",472,494.5,44.118,-59.13867,2014,85,"2","4VC",74,1000,0,11,17.1818181818182
"3388",3388,100248658,41,"J14-0300B","2014-07-16 23:10:00",665,135,44.18867,-59.21483,2014,122,"3","4VC",74,1000,0,20,12.4
"3389",3389,100248660,43,"J14-0300B","2014-07-17 16:00:00",375,253,44.30133,-59.331,2014,166,"3","4VC",74,1000,0,19,9.63157894736842
"3390",3390,100248661,44,"J14-0300B","2014-07-17 19:50:00",465,221,44.24117,-59.63183,2014,177,"3","4VC",74,1000,0,3,16
"3391",3391,100248662,45,"J14-0300B","2014-07-17 22:45:00",548,161,44.413,-59.66217,2014,88,"2","4VC",74,1000,0,4,6.25
"3392",3392,100248663,1,"J14-0300C","2014-07-23 15:10:00",409,324.5,44.98817,-55.30267,2014,237,"3","3PS",74,1000,28,17,14.5294117647059
"3393",3393,100248664,2,"J14-0300C","2014-07-23 17:30:00",470,353,45.06517,-55.141,2014,191,"1","3PS",74,1000,112,22,16.1818181818182
"3394",3394,100248665,3,"J14-0300C","2014-07-23 20:35:00",531,332,45.01017,-54.77567,2014,236,"3","3PS",74,1000,49,24,13.4583333333333
"3395",3395,100248666,4,"J14-0300C","2014-07-24 15:50:00",423,347.5,44.9985,-54.61867,2014,239,"3","3PS",74,1000,39,24,13.5416666666667
"3396",3396,100248668,6,"J14-0300C","2014-07-24 18:00:00",471,322,44.99567,-54.44017,2014,217,"3","3OC",74,1000,51,8,13.625
"3397",3397,100248673,11,"J14-0300C","2014-07-25 21:25:00",595,98,44.83,-53.483,2014,206,"3","3OC",74,1000,68,0,NA
"3398",3398,100248674,12,"J14-0300C","2014-07-25 23:10:00",640,97,44.958,-53.47817,2014,200,"1","3OC",74,1000,77,1,7
"3399",3399,100248699,1,"J14-0301","2014-06-14 14:04:00",364,80,43.38567,-61.425,2014,93,"2","4WJ",25,950,7,1,5
"3400",3400,100248700,2,"J14-0301","2014-06-14 15:21:00",426,81.5,43.39333,-61.44917,2014,79,"2","4WJ",25,950,2,3,6.66666666666667
"3401",3401,100248701,3,"J14-0301","2014-06-14 16:53:00",481,81.25,43.45033,-61.42783,2014,100,"2","4WJ",25,950,9,1,5
"3402",3402,100248702,4,"J14-0301","2014-06-15 15:42:00",462,87.5,43.549,-61.95617,2014,126,"3","4WJ",25,1000,5,64,14.171875
"3403",3403,100248703,5,"J14-0301","2014-06-15 20:08:00",596,106.5,43.71767,-62.182,2014,101,"2","4WJ",25,950,10,0,NA
"3404",3404,100248704,6,"J14-0301","2014-06-15 22:34:00",646,110.5,43.90467,-62.1655,2014,140,"3","4WH",25,1000,0,13,5.46153846153846
"3405",3405,100248705,7,"J14-0301","2014-06-16 14:05:00",365,100.5,44.0145,-61.7185,2014,162,"3","4WH",25,950,1,0,NA
"3406",3406,100248706,8,"J14-0301","2014-06-16 15:46:00",421,101,44.03217,-61.63767,2014,153,"3","4WH",25,950,8,4,6.25
"3407",3407,100248707,9,"J14-0301","2014-06-16 18:55:00",496,95.75,44.17333,-61.756,2014,91,"2","4WH",25,1000,12,1,5
"3408",3408,100248708,10,"J14-0301","2014-06-17 14:00:00",360,125.25,44.18567,-61.34317,2014,11,"1","4WH",25,950,14,4,6
"3409",3409,100248709,11,"J14-0301","2014-06-17 16:53:00",395,129.75,44.38417,-61.3605,2014,80,"2","4WH",25,950,10,4,5.25
"3410",3410,100248710,12,"J14-0301","2014-06-17 19:13:00",456,85.5,44.26883,-61.20033,2014,113,"3","4WH",25,975,0,9,17.4444444444444
"3411",3411,100248711,13,"J14-0301","2014-06-18 14:00:00",360,149,44.15333,-62.45717,2014,145,"3","4WK",25,950,0,2,7
"3412",3412,100248712,14,"J14-0301","2014-06-18 15:14:00",410,127.5,44.182,-62.49967,2014,23,"1","4WK",25,950,28,0,NA
"3413",3413,100248713,15,"J14-0301","2014-06-18 16:38:00",468,135.5,44.172,-62.5475,2014,155,"3","4WK",25,950,38,0,NA
"3414",3414,100248714,16,"J14-0301","2014-06-19 14:01:00",361,168.25,44.141,-63.0435,2014,66,"1","4WK",25,1000,122,9,11.4444444444444
"3415",3415,100248715,1,"J14-0303","2014-06-17 14:30:00",390,563.25,42.76867,-63.7485,2014,62,"3","4XN",46,1020,36,8,11.25
"3416",3416,100248716,2,"J14-0303","2014-06-17 01:00:00",NA,536.25,42.76583,-63.53917,2014,61,"3","4XN",46,1020,58,1,10
"3417",3417,100248717,3,"J14-0303","2014-06-18 14:30:00",390,151,43.088,-63.16183,2014,83,"2","4XL",46,765,37,4,6.25
"3418",3418,100248719,5,"J14-0303","2014-06-19 14:10:00",550,98.5,43.227,-62.53533,2014,139,"3","4XL",46,1020,11,2,162.5
"3419",3419,100248720,6,"J14-0303","2014-06-19 19:33:00",578,99,43.31517,-62.667,2014,170,"3","4XL",46,1020,5,32,13.59375
"3420",3420,100248721,7,"J14-0303","2014-06-20 15:43:00",463,87,43.48083,-62.50033,2014,76,"2","4XL",46,1020,18,5,69.2
"3421",3421,100248722,8,"J14-0303","2014-06-21 15:14:00",434,117,43.49533,-62.9925,2014,60,"2","4XL",46,1020,10,0,NA
"3422",3422,100248738,1,"J14-0305","2014-06-21 15:30:00",394,171,43.678,-64.33483,2014,19,"1","4XO",59,1050,146,12,11.8333333333333
"3423",3423,100248739,2,"J14-0305","2014-06-21 18:06:00",520,135,43.693,-64.42417,2014,59,"2","4XO",59,1050,53,44,9.22727272727273
"3424",3424,100248740,3,"J14-0305","2014-06-21 21:01:00",618,128,43.55583,-64.40717,2014,31,"1","4XO",59,1050,47,40,8.8
"3425",3425,100248741,4,"J14-0305","2014-06-22 00:21:00",676,67,43.50033,-64.72133,2014,42,"2","4XO",59,1050,14,7,20.7142857142857
"3426",3426,100248742,5,"J14-0305","2014-06-22 16:52:00",457,124,43.30367,-64.575,2014,3,"1","4XO",59,1050,386,25,9.44
"3427",3427,100248755,1,"J14-0306","2014-07-19 14:14:00",374,87.5,42.57133,-65.786,2014,358,"2","4XP",14,1000,82,3,13.3333333333333
"3428",3428,100248756,2,"J14-0306","2014-07-19 16:41:00",482,80,42.593,-65.88533,2014,359,"1","4XP",14,1000,128,11,10.3636363636364
"3429",3429,100248757,3,"J14-0306","2014-07-19 19:23:00",589,87,42.60067,-65.99017,2014,9,"1","4XP",14,1000,53,2,5
"3430",3430,100248758,4,"J14-0306","2014-07-19 22:16:00",729,85,42.5745,-65.90583,2014,357,"2","4XP",14,1000,47,9,8.11111111111111
"3431",3431,100248759,5,"J14-0306","2014-07-20 14:01:00",361,88,42.51317,-65.77183,2014,2,"1","4XP",14,1000,66,1,7
"3432",3432,100248760,6,"J14-0306","2014-07-20 16:54:00",468,91,42.569,-65.62567,2014,12,"1","4XN",14,1000,85,3,9.66666666666667
"3433",3433,100248761,7,"J14-0306","2014-07-20 19:18:00",571,92,42.61967,-65.58433,2014,354,"2","4XN",14,1000,111,3,6.66666666666667
"3434",3434,100248762,8,"J14-0306","2014-07-20 21:47:00",689,92,42.57367,-65.59233,2014,355,"2","4XN",14,1000,112,0,NA
"3435",3435,100248763,9,"J14-0306","2014-07-21 14:02:00",362,108.5,42.8385,-65.751,2014,303,"2","4XN",14,1000,504,0,NA
"3436",3436,100248764,10,"J14-0306","2014-07-21 16:05:00",446,98.5,42.78433,-65.81683,2014,356,"2","4XN",14,1000,481,0,NA
"3437",3437,100248765,11,"J14-0306","2014-07-21 18:03:00",531,98,42.788,-65.86917,2014,20,"1","4XN",14,1000,449,0,NA
"3438",3438,100248766,1,"J14-0307","2014-07-02 16:13:00",400,93,43.06117,-66.01883,2014,16,"1","4XO",72,600,153,1,7
"3439",3439,100248768,3,"J14-0307","2014-07-02 21:20:00",556,83.5,43.152,-65.90033,2014,1,"1","4XO",72,800,55,13,10.6153846153846
"3440",3440,100248770,5,"J14-0307","2014-07-03 16:27:00",506,127,42.95483,-65.52833,2014,38,"2","4XO",72,1000,408,1,11
"3441",3441,100248771,6,"J14-0307","2014-07-03 18:42:00",519,118,43.00533,-65.45667,2014,44,"2","4XO",72,500,208,3,15
"3442",3442,100248773,8,"J14-0307","2014-07-03 22:22:00",542,78.25,43.121,-65.66067,2014,47,"2","4XO",72,1100,65,11,10
"3443",3443,100248774,1,"J14-0308A","2014-06-28 20:37:00",577,622.75,42.76767,-63.321,2014,353,"1","4WL",31,1025,37,10,18.7
"3444",3444,100248775,2,"J14-0308A","2014-06-28 22:52:00",654,603.25,42.76717,-63.332,2014,352,"3","4WL",31,1025,32,6,14.5
"3445",3445,100248776,3,"J14-0308A","2014-06-29 16:51:00",432,656,42.77133,-63.24383,2014,123,"3","4WL",31,1025,19,11,22.7272727272727
"3446",3446,100248777,4,"J14-0308A","2014-06-29 23:15:00",775,567.25,42.7805,-63.15633,2014,132,"3","4WL",31,1025,16,17,11.9411764705882
"3447",3447,100248780,7,"J14-0308A","2014-07-02 01:13:00",899,491.5,42.80833,-62.77,2014,144,"3","4WL",31,1025,34,16,8.625
"3448",3448,100248781,8,"J14-0308A","2014-07-01 18:57:00",368,626.5,42.87617,-62.4065,2014,146,"3","4WL",31,1025,17,4,11
"3449",3449,100248782,9,"J14-0308A","2014-07-02 21:12:00",438,119,42.8125,-64.12683,2014,306,"2","4XN",31,1025,11,28,9.35714285714286
"3450",3450,100248783,1,"J14-0308B","2014-07-09 01:45:00",980,110.25,42.76817,-64.74867,2014,52,"2","4XN",31,1025,20,12,8.83333333333333
"3451",3451,100248784,2,"J14-0308B","2014-07-08 17:50:00",429,112.25,42.76467,-64.55233,2014,13,"1","4XN",31,1025,15,6,5
"3452",3452,100248785,3,"J14-0308B","2014-07-09 19:34:00",544,114.75,42.66967,-64.89583,2014,26,"1","4XN",31,1025,29,17,9.82352941176471
"3453",3453,100248786,4,"J14-0308B","2014-07-10 03:07:00",712,111.25,42.451,-65.27717,2014,34,"2","4XN",31,1025,12,6,15.6666666666667
"3454",3454,100248787,5,"J14-0308B","2014-07-11 02:38:00",788,340.75,42.4495,-64.75667,2014,43,"2","4XN",31,1025,86,4,23
"3455",3455,100248788,6,"J14-0308B","2014-07-10 20:56:00",366,397.75,42.51567,-64.55817,2014,21,"1","4XN",31,1025,82,4,17.5
"3456",3456,100248789,1,"J14-0309","2014-07-11 14:33:00",363,94.25,43.043,-64.03817,2014,41,"2","4XN",48,1080,18,6,20
"3457",3457,100248790,2,"J14-0309","2014-07-11 18:16:00",550,92.75,43.08783,-64.064,2014,39,"2","4XN",48,1080,21,10,11.3
"3458",3458,100248791,3,"J14-0309","2014-07-11 22:33:00",771,95,43.12517,-64.0005,2014,45,"2","4XN",48,1170,31,7,8.57142857142857
"3459",3459,100248792,4,"J14-0309","2014-07-12 15:00:00",416,87,43.22333,-64.25667,2014,25,"1","4XN",48,990,9,6,13.5
"3460",3460,100248793,5,"J14-0309","2014-07-12 18:55:00",595,95.5,43.3385,-64.19733,2014,58,"2","4XN",48,990,19,12,6.75
"3461",3461,100248794,6,"J14-0309","2014-07-13 00:24:00",789,135.5,43.41933,-63.90517,2014,53,"2","4XN",48,990,57,15,8.46666666666667
"3462",3462,100248795,7,"J14-0309","2014-07-13 14:15:00",375,184,43.28933,-63.71517,2014,22,"1","4XN",48,720,74,0,NA
"3463",3463,100248796,8,"J14-0309","2014-07-13 17:44:00",524,120,43.136,-63.72767,2014,54,"2","4XN",48,1080,70,43,8.65116279069767
"3464",3464,100248798,10,"J14-0309","2014-07-14 14:10:00",355,226,43.90233,-63.652,2014,57,"2","4XM",48,810,18,0,NA
"3465",3465,100248799,11,"J14-0309","2014-07-14 16:40:00",481,212,43.93667,-63.643,2014,8,"1","4XM",48,810,21,0,NA
"3466",3466,100248800,12,"J14-0309","2014-07-15 14:15:00",375,153,43.89783,-64.18883,2014,48,"2","4XM",48,990,119,0,NA
"3467",3467,100248801,13,"J14-0309","2014-07-15 20:02:00",614,114.5,44.02633,-64.00067,2014,5,"1","4XM",48,990,27,13,10.5384615384615
"3468",3468,100248803,15,"J14-0309","2014-07-16 17:55:00",593,110.5,44.034,-64.23967,2014,310,"1","4XM",48,1080,17,6,7.33333333333333
"3469",3469,100248805,1,"J14-0310","2014-06-28 16:30:00",373,76,43.2915,-66.227,2014,278,"2","4XQ",56,400,19,8,6.375
"3470",3470,100248807,3,"J14-0310","2014-06-28 21:30:00",530,61,43.31883,-66.42867,2014,274,"1","4XQ",56,400,15,15,10.3333333333333
"3471",3471,100248815,1,"J14-0311","2014-07-08 14:15:00",375,43.25,43.42617,-65.398,2014,308,"2","4XO",49,1020,11,3,10.6666666666667
"3472",3472,100248816,2,"J14-0311","2014-07-08 19:02:00",488,33.5,43.45417,-65.83833,2014,307,"1","4XO",49,1020,5,13,5.30769230769231
"3473",3473,100248818,1,"J14-0313","2014-07-18 14:15:00",375,129.75,43.655,-63.28817,2014,82,"2","4WL",46,800,211,6,8.66666666666667
"3474",3474,100248819,2,"J14-0313","2014-07-18 17:20:00",510,225,43.63617,-63.22233,2014,127,"3","4WL",46,800,80,0,NA
"3475",3475,100248820,3,"J14-0313","2014-07-18 20:05:00",633,255,43.62917,-63.1145,2014,154,"3","4WL",46,800,146,0,NA
"3476",3476,100248821,4,"J14-0313","2014-07-19 14:35:00",375,251.5,43.7335,-63.6645,2014,7,"1","4WL",46,800,68,0,NA
"3477",3477,100248822,1,"J14-0314","2014-07-18 16:25:00",400,222.5,42.25733,-65.829,2014,29,"1","4XN",72,1000,19,8,6.375
"3478",3478,100248823,2,"J14-0314","2014-07-18 18:50:00",500,224.5,42.24533,-65.82067,2014,14,"1","4XN",72,1000,20,7,10.5714285714286
"3479",3479,100248824,3,"J14-0314","2014-07-19 00:00:00",505,225.5,42.22817,-65.688,2014,28,"1","4XN",72,1000,15,7,8.28571428571429
"3480",3480,100248825,4,"J14-0314","2014-07-18 22:10:00",380,223.5,42.23983,-65.73733,2014,24,"1","4XN",72,1000,2,7,7
"3481",3481,100248826,5,"J14-0314","2014-07-19 17:53:00",483,438,42.08283,-65.55667,2014,46,"2","4XN",72,1000,58,7,27.5714285714286
"3482",3482,100248827,6,"J14-0314","2014-07-19 22:25:00",495,294,41.90233,-65.75967,2014,387,"3","5ZJ",72,1000,92,3,34.6666666666667
"3483",3483,100248828,7,"J14-0314","2014-07-20 18:00:00",430,499,42.07717,-65.4795,2014,56,"2","4XN",72,1000,61,0,NA
"3484",3484,100248829,8,"J14-0314","2014-07-20 21:00:00",492,524,42.095,-65.47833,2014,55,"2","4XN",72,1000,31,2,26.5
"3485",3485,100248830,1,"J14-0315","2014-07-19 18:52:00",386,190,43.01383,-67.03417,2014,273,"1","4XQ",56,500,13,0,NA
"3486",3486,100248831,2,"J14-0315","2014-07-19 20:49:00",453,205.5,42.9245,-66.98233,2014,272,"1","4XP",56,500,39,0,NA
"3487",3487,100248832,3,"J14-0315","2014-07-19 22:50:00",508,209,42.84017,-67.0515,2014,279,"2","4XP",56,500,31,0,NA
"3488",3488,100248833,4,"J14-0315","2014-07-20 16:17:00",378,146,43.0775,-66.7865,2014,275,"1","4XQ",56,500,26,0,NA
"3489",3489,100248834,5,"J14-0315","2014-07-20 18:00:00",449,125.25,43.0995,-66.72283,2014,366,"2","4XQ",56,500,30,0,NA
"3490",3490,100248835,6,"J14-0315","2014-07-20 19:55:00",500,101.75,43.152,-66.6635,2014,277,"2","4XQ",56,1000,54,1,17
"3491",3491,100248895,1,"J14-0312","2014-07-08 19:45:00",605,117,43.1995,-64.854,2014,33,"2","4XO",59,1050,140,8,4.5
"3492",3492,100248896,2,"J14-0312","2014-07-08 16:15:00",335,100,43.25633,-64.82583,2014,15,"1","4XO",59,1050,144,11,10.1818181818182
"3493",3493,100248897,3,"J14-0312","2014-07-09 17:15:00",360,115,42.9935,-64.50433,2014,17,"1","4XO",59,1050,47,54,5.38888888888889
"3494",3494,100248898,4,"J14-0312","2014-07-09 21:15:00",445,87.5,42.91283,-64.83267,2014,27,"1","4XN",59,1050,167,30,4.5
"3495",3495,100248899,5,"J14-0312","2014-07-10 15:05:00",370,97.5,42.8025,-65.074,2014,6,"1","4XN",59,1050,151,35,5.94285714285714
"3496",3496,100248900,6,"J14-0312","2014-07-10 18:30:00",485,98,42.7345,-65.29083,2014,50,"2","4XN",59,1050,237,6,13.1666666666667
"3497",3497,100248901,7,"J14-0312","2014-07-10 21:15:00",625,96,42.7275,-65.35683,2014,51,"2","4XN",59,1050,188,4,10
"3498",3498,100248902,8,"J14-0312","2014-07-11 15:45:00",400,144.5,43.08017,-65.2405,2014,36,"2","4XN",59,1050,195,1,11
"3499",3499,100248903,9,"J14-0312","2014-07-11 18:25:00",538,132.25,43.1405,-65.25667,2014,37,"2","4XN",59,1050,237,0,NA
"3500",3500,100248904,10,"J14-0312","2014-07-11 21:07:00",572,146.5,43.18083,-65.21217,2014,49,"2","4XN",59,1050,230,1,5
"3501",3501,100248905,11,"J14-0312","2014-07-12 15:45:00",420,60.25,43.207,-65.54167,2014,18,"1","4XN",59,1050,7,10,8.7
"3502",3502,100248906,12,"J14-0312","2014-07-12 18:00:00",500,70.5,43.24017,-65.409,2014,304,"1","4XN",59,1050,19,12,9.83333333333333
"3503",3503,100248907,1,"J14-0304","2014-06-25 15:00:00",380,141,43.80483,-66.90967,2014,327,"2","4XQ",49,510,35,3,7.66666666666667
"3504",3504,100248909,3,"J14-0304","2014-06-25 19:45:00",625,149,43.77683,-66.89983,2014,326,"2","4XQ",49,510,10,5,4.8
"3505",3505,100248911,5,"J14-0304","2014-06-25 22:00:00",690,119,43.855,-66.749,2014,328,"2","4XQ",49,510,5,2,14.5
"3506",3506,100248913,7,"J14-0304","2014-06-26 15:40:00",460,96,44.01767,-66.69017,2014,329,"2","4XQ",49,510,1,4,16.25
"3507",3507,100248915,9,"J14-0304","2014-06-26 17:30:00",490,157.5,44.00733,-66.87567,2014,330,"2","4XQ",49,510,1,0,NA
"3508",3508,100248917,11,"J14-0304","2014-06-26 23:00:00",735,146,44.1365,-66.81383,2014,331,"2","4XQ",49,510,4,1,16
"3509",3509,100248919,13,"J14-0304","2014-06-27 14:00:00",360,99.25,44.18867,-66.59683,2014,332,"1","4XQ",49,510,0,5,15.8
"3510",3510,100248921,15,"J14-0304","2014-06-27 19:00:00",580,113,44.2295,-66.639,2014,333,"1","4XQ",49,510,0,7,15.1428571428571
"3511",3511,100248923,17,"J14-0304","2014-06-27 22:25:00",595,124.5,44.4015,-66.3155,2014,334,"2","4XQ",49,510,0,8,11.25
"3512",3512,100248925,19,"J14-0304","2014-06-28 16:10:00",500,98,44.67767,-66.08367,2014,336,"1","4XQ",49,510,3,1,7
"3513",3513,100248927,21,"J14-0304","2014-06-28 17:55:00",550,114.25,44.61283,-66.14917,2014,370,"2","4XQ",49,510,0,0,NA
"3514",3514,100248929,23,"J14-0304","2014-06-28 20:30:00",625,131,44.54567,-66.22467,2014,335,"2","4XQ",49,510,0,0,NA
"3515",3515,100248931,1,"J14-0302","2014-06-17 16:55:00",420,199.25,43.33717,-66.87417,2014,265,"1","4XQ",56,500,125,0,NA
"3516",3516,100248932,2,"J14-0302","2014-06-17 19:50:00",425,170.25,43.59467,-66.9645,2014,372,"1","4XQ",56,500,107,0,NA
"3517",3517,100248933,3,"J14-0302","2014-06-17 21:40:00",465,127.25,43.64867,-66.902,2014,297,"1","4XQ",56,500,70,10,9.6
"3518",3518,100248940,10,"J14-0302","2014-06-19 18:00:00",495,70.75,43.80517,-66.44433,2014,298,"1","4XQ",56,600,3,11,9.90909090909091
"3519",3519,100248943,13,"J14-0302","2014-06-19 21:50:00",640,77.5,43.6965,-66.45717,2014,373,"1","4XQ",56,500,1,17,14
"3520",3520,100250298,1,"J14-0241","2014-07-10 15:09:00",369,139.5,44.82767,-61.31883,2014,68,"1","4WH",67,1000,0,14,14.7142857142857
"3521",3521,100250299,2,"J14-0241","2014-07-10 17:33:00",455,190,44.85633,-61.16883,2014,377,"1","4WD",67,1000,5,2,19
"3522",3522,100250300,3,"J14-0241","2014-07-10 19:25:00",537,190,44.89517,-61.12183,2014,67,"1","4WD",67,1000,9,5,12.6
"3523",3523,100250301,4,"J14-0241","2014-07-11 16:20:00",456,195.25,44.84917,-60.56783,2014,87,"2","4WD",67,1000,5,4,15.25
"3524",3524,100250302,5,"J14-0241","2014-07-11 20:00:00",519,73.5,44.62333,-60.865,2014,99,"2","4WE",67,1000,2,0,NA
"3525",3525,100250303,6,"J14-0241","2014-07-11 21:38:00",582,99,44.63367,-60.9605,2014,86,"2","4WE",67,1000,0,8,14.125
"3526",3526,100250304,7,"J14-0241","2014-07-11 23:49:00",666,86,44.542,-60.96983,2014,90,"2","4WE",67,1000,1,2,7
"3527",3527,100250305,8,"J14-0241","2014-07-12 14:51:00",369,59.5,44.02433,-61.10733,2014,40,"2","4WH",67,1000,0,0,NA
"3528",3528,100250306,9,"J14-0241","2014-07-12 16:26:00",428,60.5,43.968,-61.17067,2014,35,"2","4WH",67,1000,1,0,NA
"3529",3529,100250307,10,"J14-0241","2014-07-12 18:20:00",502,56,43.89133,-61.20233,2014,172,"3","4WH",67,1000,2,0,NA
"3530",3530,100250308,11,"J14-0241","2014-07-12 20:31:00",595,57,43.91167,-61.09367,2014,30,"1","4WH",67,1000,1,1,27
"3531",3531,100250309,12,"J14-0241","2014-07-13 21:01:00",751,196.25,44.18483,-60.2035,2014,151,"3","4WE",67,1000,1,7,15.4285714285714
"3532",3532,100250310,13,"J14-0241","2014-07-13 18:55:00",514,78.25,44.17567,-60.53717,2014,125,"3","4WE",67,1000,1,0,NA
"3533",3533,100250311,14,"J14-0241","2014-07-13 17:00:00",382,89.5,44.1705,-60.58667,2014,169,"3","4WE",67,1000,0,0,NA
